repository_id,repository_name,repository_type,repository_url,organisation_name,organisation_country,metadata_record_count,full_text_record_count
3387,Lauda,institutional,http://lauda.ulapland.fi/,University of Lapland,fi,3726,0
3389,Repository of the Czech Academy of Sciences,institutional,https://asep.lib.cas.cz/arl-cav/en/expanded-search/,Academy of Sciences Library,cz,278015,0
3390,Hybrid Publishing Consortium Research Repository,institutional,https://research.consortium.io/,Leuphana University of Lüneburg,de,8,0
3391,Mehmet Akif Ersoy Üniversitesi Açık Arşiv Sistemi,institutional,https://acikerisim.mehmetakif.edu.tr/xmlui/,Burdur Mehmet Akif Ersoy Ãœniveristesi,tr,221,0
3392,"Digital Library of the Faculty of Arts, Masaryk University",institutional,https://digilib.phil.muni.cz/,"Faculty of Arts, Masaryk University",cz,31648,0
3393,HAL-ENS-LYON,institutional,https://hal-ens-lyon.archives-ouvertes.fr/,Ecole Normale Supérieure de Lyon,fr,68836,7283
3394,Electronic Nizhyn Gogol State University Institutional Repository,institutional,http://lib.ndu.edu.ua/dspace/,Nizhyn Gogol State University,ua,601,0
3395,Repositorio institucional GRADE,institutional,http://repositorio.grade.org.pe/,Grupo de Análisis para el Desarrollo,pe,521,331
3396,European Jewish Research Archive,institutional,https://archive.jpr.org.uk/general-search,Institute for Jewish Policy Research,gb,694,0
3397,Repository of Vinnytsia National Technical University,institutional,http://ir.lib.vntu.edu.ua/,Vinnytsia National Technical University,ua,19686,0
3398,RAIITH,institutional,http://raiith.iith.ac.in/,Indian Institute of Technology Hyderabad,in,3822,0
3399,Hertie School Research Repository,institutional,https://opus4.kobv.de/opus4-hsog/home,Hertie School of Governance,de,2791,229
3400,OpenAccess@IKU,institutional,http://acikerisim.iku.edu.tr,Istanbul Kultur University,tr,1634,0
3401,Isik University Academic Open Access,institutional,http://acikerisim.isikun.edu.tr/,Isik University,tr,2898,241
3402,Health Sciences University of Hokkaido Academic Repository,institutional,http://hsuh.repo.nii.ac.jp,Health Sciences University of Hokkaido,jp,3502,0
3403,Tea Research Institute Repository,institutional,http://tri.nsf.ac.lk/,"Tea Research Institute,(TRI) Sri Lanka",lk,1988,0
3404,Rubber Research Institute Repository,institutional,http://rri.nsf.ac.lk/,"Rubber Research Institute,(RRI) Sri Lanka",lk,1327,0
3405,Hector Kobbekaduwa Agrarian Research and Training Institute Repository,institutional,http://harti.nsf.ac.lk/,Hector Kobbekaduwa Agrarian Research and Training Institute(HARTI) Sri Lanka,lk,1687,0
3406,Coconut Research Institute Repository,institutional,http://cri.nsf.ac.lk/,"Coconut Research Institute (CRI), Sri Lanka",lk,2258,888
3407,Central Environmental Authority Repository,institutional,http://cea.nsf.ac.lk/,"Central Environmental Authority (CEA), Sri Lanka",lk,20201,120
3408,Dokumentenserver Klimawandel,institutional,http://edoc.sub.uni-hamburg.de/klimawandel/,State and University Library Hamburg,de,409,0
3409,Widya Mandala Catholic University Surabaya Repository,institutional,http://repository.wima.ac.id/,Widya Mandala Catholic Univeristy Surabaya,id,14570,11950
3410,Electronic repository of the Ukrainian Catholic University,institutional,http://er.ucu.edu.ua/,Ukrainian Catholic University,ua,840,0
3411,COPELABS Scientific commons,institutional,http://siti2.ulusofona.pt:8085/xmlui/,Universidade Lusófona,pt,586,0
3412,Orenburg State University Research Repository,institutional,http://elib.osu.ru/,Orenburg State University,ru,6191,0
3413,TACAIDS Digital Repository,institutional,http://library.tacaids.go.tz,Tanzania Commission for AIDS,tz,92,0
3414,SUZA REPOSITORY,institutional,http://repository.suza.ac.tz:8080/xmlui/,THE STATE UNIVERSITY OF ZANZIBAR (SUZA),tz,71,0
3415,CiencIPCA,institutional,http://ciencipca.ipca.pt/,Instituto Politécnico do Cávado e do Ave,pt,1823,1
3417,HoA-REC&N Digital Repository,institutional,http://197.156.70.106/hoarec,"Horn of Africa Regional Environment Centre and Network (HoA-REC&amp;N), A.A.U",et,0,0
3418,HZSK Repository,institutional,https://corpora.uni-hamburg.de/repository,"Hamburger Zentrum für Sprachkorpora, Universität Hamburg",de,1,1
3419,Jukuri,institutional,http://jukuri.luke.fi/,Natural Resources Institute Finland (Luke),fi,92344,9506
3420,Vitela: Repositorios Institucional de la Pontificia Universidad Javeriana,institutional,http://vitela.javerianacali.edu.co/,Pontificia Universidad Javeriana Cali,co,3691,0
3421,CurateND,institutional,https://curate.nd.edu/,University of Notre Dame,us,1707,0
3422,Kyushu University of Health and Welfare Repository,institutional,https://phoenix.repo.nii.ac.jp/,Kyushu University of Health and Welfare,jp,1389,718
3423,NM-AIST Repository,institutional,http://dspace.nm-aist.ac.tz/,Nelson Mandela -African Insitution  of Science and Technology,tz,1058,401
3424,West DC,institutional,http://westdc.westgis.ac.cn/,Environmental and Ecological Science Data Center for West China,cn,1432,0
3425,IAIN Antasari Institutional Repository,institutional,http://idr.iain-antasari.ac.id/,IAIN Antasari Banjarmasin,id,6718,0
3426,USIU Africa Digital Repository,institutional,http://erepo.usiu.ac.ke/,United States International University - Africa,ke,3604,0
3427,Golestan University of Medical Sciences Repository,institutional,http://eprints.goums.ac.ir/,Golestan University of Medical Sciences,ir,2654,912
3429,KCA University Institutional Repository,institutional,https://repository.kcau.ac.ke/,KCA University,ke,138,0
3430,HAL AMU,institutional,https://hal-amu.archives-ouvertes.fr/,Aix Marseille Université,fr,140211,12169
3431,reposiTUm,institutional,https://repositum.tuwien.at,TU Wien,at,16645,211
3432,Institutional Research Information System of the University of Trento,institutional,https://iris.unitn.it/,Università degli studi di Trento,it,78382,0
3433,Tukenya Institutional Repository,institutional,http://repository.tukenya.ac.ke/,Technical University of Kenya,ke,873,0
3434,Nazarbayev University Repository,institutional,https://nur.nu.edu.kz,Nazarbayev University,kz,3807,2442
3435,Buckingham E-Archive of Research,institutional,https://bear.buckingham.ac.uk/,University of Buckingham,gb,369,282
3436,Digital University Repository,institutional,http://repository.cuni.cz/,Charles University,cz,1487,0
3437,White Library Digital Repository,institutional,https://whitelibrary.dspacedirect.org/home,Spring Arbor University,us,113,0
3438,OIE Repository,institutional,http://doc.oie.int/,OIE World Organisation for Animal Health,fr,2301,0
3439,The Academia Sinica Institutional Repository,institutional,http://ir.sinica.edu.tw/,Academia Sinica,tw,57741,2
3441,Digtial Repository of Red Sea University,institutional,http://repository.rsu.edu.sd/,Red Sea University,sd,2714,0
3442,Sabzevar University of Medical Sciences Electronic Publications,institutional,http://eprints.medsab.ac.ir/,Sabzevar university of medical sciences,ir,1610,669
3443,NORMA,institutional,http://norma.ncirl.ie,National College of Ireland,ie,4633,1814
3444,Repositorio Digital de la Universidad Estatal de Milagro,institutional,http://www.unemi.edu.ec/index.php/bases-de-datos-2,Universidad Estatal de Milagro,ec,2640,1609
3445,Repository of Baranovichi State University,institutional,http://rep.barsu.by/,Baranovichi State University,by,3541,0
3446,RINFI Repositorio Institucional INTEMA-Facultad de Ingeniería,institutional,http://rinfi.fi.mdp.edu.ar/,Biblioteca - Facultad de Ingeniería. Universidad Nacional de Mar del Plata,ar,0,0
3448,Etheses of Maulana Malik Ibrahim State Islamic University,institutional,http://etheses.uin-malang.ac.id/,Maulana Malik Ibrahim State Islamic University (Universitas Islam Negeri Maulana Malik Ibrahim),id,17500,2421
3449,GSI Repository,institutional,http://repository.gsi.de/,GSI Helmholtzzentrum für Schwerionenforschung GmbH,de,159472,1698
3450,DSpace at Indian Institute of Geomagnetism,institutional,http://library.iigm.res.in:8080/jspui/,Indian Institute of Geomagnetism,in,1140,0
3451,Repositorio Institucional USAC,institutional,http://www.repositorio.usac.edu.gt/,Universidad de San Carlos de Guatemala,gt,12976,12110
3452,CARE - CCLHD Archive and Research E-Library,governmental,http://centralcoast.intersearch.com.au/jspui/community-list,Central Coast Local Health District,au,0,0
3453,UDSspace,institutional,http://www.udsspace.uds.edu.gh,University for Development Studies,gh,844,0
3454,KovsieScholar,institutional,http://scholar.ufs.ac.za/,University of the Free State,za,7537,0
3455,Repositorio digital de la Universidad Autonoma del Caribe,institutional,http://repositorio.uac.edu.co/,Universidad Autónoma del Caribe,co,1896,0
3456,Digital Repository of the BTU Cottbus – Senftenberg,institutional,https://opus4.kobv.de/opus4-btu/home,Brandenburg University of Technology,de,3986,3637
3457,Repositório Digital da UFMG,institutional,https://dspaceprod02.grude.ufmg.br/dspace/,Universidade Federal de Minas Gerais,br,723,0
3458,UAJY repository,institutional,https://e-journal.uajy.ac.id,Universitas Atma Jaya Yogyakarta,id,21459,14863
3459,Repository Universitas Sanata Dharma,institutional,https://repository.usd.ac.id/,Universitas Sanata Dharma,id,39142,4487
3460,Repositorio Institucional del Tecnológico de Monterrey,institutional,https://repositorio.tec.mx,Tecnológico de Monterrey,mx,23476,0
3461,University of Portsmouth Research Portal,institutional,https://researchportal.port.ac.uk/,University of Portsmouth,gb,29979,10827
3462,Electronic library of Belarusian-Russian University,institutional,http://e.biblio.bru.by/,Belarusian-Russian University,by,0,0
3464,Colección Digital UANL,institutional,http://cd.dgb.uanl.mx/,Universidad Autónoma de Nuevo León,mx,15487,0
3465,Repositório Institucional UNIFESP,institutional,https://repositorio.unifesp.br/,Universidade Federal de São Paulo,br,41922,0
3467,Repositorio Institucional de la Universidad Nacional Agraria,institutional,http://repositorio.una.edu.ni/,Universidad Nacional Agraria,ni,2713,0
3468,NTK Institutional Digital Repository,institutional,http://repozitar.techlib.cz/,National Library of Technology,cz,0,0
3469,Medusa Digital Repository,institutional,http://medusa.libver.gr/,Veria Public Library,gr,10037,268
3471,IRI repository,disciplinary,https://iri.mysciencework.com/,IRI (Institut de recherche et d innovation),fr,0,0
3472,LBMCC repository (Laboratoire de Biologie Moléculaire et Cellulaire du Cancer),disciplinary,https://lbmcc.mysciencework.com/,LBMCC (Laboratoire de Biologie Moléculaire et Cellulaire du Cancer),lu,258,0
3473,CdV-UPMC (Ecole Doctorale Complexité du Vivant - UPMC),institutional,https://cdv-upmc.mysciencework.com/,University Pierre and Marie Curie,fr,174,0
3474,Publication Server of Helmholtz Zentrum München,institutional,http://push-zb.helmholtz-muenchen.de/,Helmholtz Zentrum München GmbH,de,32560,0
3475,Okina,institutional,http://okina.univ-angers.fr/,Université d'Angers,fr,18301,16420
3476,Embu University Repository,institutional,http://repository.embuni.ac.ke/,University of Embu,ke,1467,0
3477,ETD - Unsyiah Central Library,institutional,http://etd.unsyiah.ac.id/,Central Library - Syiah Kuala University,id,30275,0
3479,Sci-GaIA Open Access Repository,institutional,http://oar.sci-gaia.eu/,Sci-GaIA Project,it,133,9
3480,University of Dar es Salaam Research Repository,institutional,https://repository.udsm.ac.tz,University of Dar es Salaam,tz,4565,0
3481,KEA,institutional,https://kea.ke.hu/,Kaposvar University,hu,0,0
3482,Publikationsserver der Technischen Universität Clausthal,institutional,https://dokumente.ub.tu-clausthal.de/content/main/index.xml,Technische Universität Clausthal,de,1490,0
3483,Repositorio Universidad Sergio Arboleda,institutional,http://repository.usergioarboleda.edu.co/,Universidad Sergio Arboleda,co,904,0
3484,UPCommons. Portal del coneixement obert de la UPC,institutional,http://upcommons.upc.edu/,Universitat Politècnica de Catalunya,es,103677,0
3485,"ALICIA: Repositorio Nacional Digital de Ciencia, Tecnología e Innovación de Acceso Abierto",institutional,http://alicia.concytec.gob.pe/,"Consejo Nacional de Ciencia, Tecnología e Innovación Tecnológica - CONCYTEC",pe,0,0
3486,The Management Univesity of Africa Repository,institutional,http://repository.mua.ac.ke/,The Management Univesity of Africa,ke,1821,0
3487,National Repository of Open Educational Educational Resources,governmental,http://nroer.gov.in/,"Central Institute of Educational Technology, NCERT, New Delhi",in,0,0
3488,Repositorio Abierto de Entomología Aplicada de la SEEA,disciplinary,http://repositorioseea.es/,Sociedad Española de Entomología Aplicada,es,18,0
3489,Centre for European Reforms Studies,institutional,http://cers.eu.pn/archive.html/,Centre for European Reforms Studies,lu,0,0
3490,Moi University Institutional Repository,institutional,http://ir.mu.ac.ke/,Moi University,ke,1000,0
3491,Repository of the Óbuda University (ÓDA),institutional,http://asp01.ex-lh.hu/,Óbuda University,hu,1,0
3492,Memoria,institutional,http://memoria.ifrn.edu.br/,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte",br,1058,0
3493,Tezukayama University Repository,institutional,https://tezukayama.repo.nii.ac.jp/,Tezukayama University,jp,0,0
3494,Institutional Repository of Zaporizhzhia State Medical University,institutional,http://dspace.zsmu.edu.ua/,Zaporizhzhia State Medical University,ua,7281,0
3495,RVC Repository,institutional,https://rvc-repository.worktribe.com/,Royal Veterinary College,gb,9031,2496
3496,Institutional Repository of the Institute of Economic Sciences,institutional,http://ebooks.ien.bg.ac.rs/,Institute of Economic Sciences,rs,1356,871
3497,UNEJ Repository,institutional,http://repository.unej.ac.id/,University Of Jember,id,56120,0
3498,CONICET Digital,institutional,https://ri.conicet.gov.ar/,Consejo Nacional de Investigaciones Científicas y Técnicas,ar,49500,0
3499,FAMENA Repository,institutional,http://repozitorij.fsb.hr/,Sveučilišta u Zagrebu,hr,8043,4295
3500,CIAT Research Online,institutional,https://cgspace.cgiar.org/handle/10568/35697,International Center for Tropical Agriculture - CIAT,co,12325,0
3501,IHU Institutional Repository,institutional,https://repository.ihu.edu.gr/xmlui/,International Hellenic University,gr,27102,1361
3502,University of Nigeria Nsukka Institutional Repository,institutional,http://www.repository.unn.edu.ng,University of Nigeria Nsukka,ng,6464,0
3503,Sheffield Hallam University Research Data Archive,institutional,https://shurda.shu.ac.uk/,Sheffield Hallam University,gb,42,0
3504,Stirling Online Repository for Research Data,institutional,https://datastorre.stir.ac.uk/,University of Stirling,gb,49,0
3505,Repository of the University of Ljubljana,institutional,https://repozitorij.uni-lj.si/,University of Ljubljana,si,81102,0
3506,Repository of University of Primorska,institutional,https://repozitorij.upr.si/info/index.php/eng/,University of Primorska,si,15511,2899
3507,Repository of University of Nova Gorica,institutional,https://repozitorij.ung.si/info/index.php,University of Nova Gorica,si,5581,53
3508,Digital repository of Slovenian research organizations,aggregating,http://dirros.openscience.si/info/index.php/eng,University of Ljubljana,si,6629,2360
3509,Windesheim Repository,institutional,https://hbo-kennisbank.nl/en/page/search?q=&f=o_windesheimhogeschool,Hogeschool Windesheim,nl,1323,0
3510,HAL-UJM,institutional,https://hal-ujm.archives-ouvertes.fr/,Université Jean Monnet Saint Etienne,fr,54476,4666
3511,HAL-EMSE,institutional,http://hal-emse.ccsd.cnrs.fr/,Ecole des Mines de Saint Etienne,fr,7422,1568
3512,HAL-CIRAD,institutional,http://hal.cirad.fr/,Centre de coopération international en recherche agronomique pour le développement,fr,41662,3120
3513,HAL-OBSPM,institutional,http://hal-obspm.ccsd.cnrs.fr/,Observatoire de Paris,fr,19680,1324
3514,HAL-INERIS,institutional,http://hal-ineris.ccsd.cnrs.fr/,Institut National de l’EnviRonnement Industriel et des RisqueS,fr,6967,1209
3515,HAL-CEA,institutional,https://hal-cea.archives-ouvertes.fr/,Commissariat à l’énergie atomique et aux énergies alternatives,fr,90783,9123
3516,HAL-INSU,institutional,https://hal-insu.archives-ouvertes.fr/,Institut National des Sciences de l Univers,fr,117024,20202
3517,HAL-UNICE,institutional,https://hal.univ-cotedazur.fr/,Université Côte d’Azur,fr,30525,7991
3518,HAL-Paris1,institutional,https://hal-paris1.archives-ouvertes.fr/,Université Paris 1 Panthéon Sorbonne,fr,67258,6998
3519,HAL-SUPELEC,institutional,https://hal-supelec.archives-ouvertes.fr/,SUPELEC,fr,35883,2614
3520,HAL-Université de Bretagne Occidentale,institutional,http://hal.univ-brest.fr/,Université de Bretagne Occidentale,fr,48083,4347
